course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_timestamp,subject,date,free_or_paid,free_beginner_courses,revenue
212952,ビットコイン生態系｜既存通貨が主役をやめる日,https://www.udemy.com/bitcoin-ecosystem/,$20.00,701,55,16,Intermediate Level,0.31,1.5,2014-06-23T02:24:31Z,Business Finance,2014-06-23,paid,Not free beginner,"$14,020.00"
1000988,Play Piano 6 -Improvise on The Way We Were with Power Chords,https://www.udemy.com/play-piano-6-improvise-on-the-way-we-were-with-powe-chords/,$50.00,701,4,62,Beginner Level,0.07,1.5,2016-11-03T16:59:45Z,Musical Instruments,2016-11-03,paid,Not free beginner,"$35,050.00"
193916,How to be A High Performance Insurance Broker Part 2,https://www.udemy.com/how-to-be-a-high-performance-insurance-broker-part-2/,$40.00,70,3,15,All Levels,0.76,2,2014-04-06T16:50:18Z,Business Finance,2014-04-06,paid,Not free beginner,"$2,800.00"
1101382,Binary Options Masterclass,https://www.udemy.com/binary-options-masterclass/,$200.00,70,11,16,Beginner Level,0.76,2,2017-02-13T16:37:57Z,Business Finance,2017-02-13,paid,Not free beginner,"$14,000.00"
222062,Tenor Banjo,https://www.udemy.com/tenor-banjo/,$40.00,70,6,18,All Levels,0.11,1,2015-06-17T21:41:42Z,Musical Instruments,2015-06-17,paid,Not free beginner,"$2,800.00"
210020,Drum Lessons For Beginners,https://www.udemy.com/drum-lessons-for-beginners/,$50.00,70,2,17,All Levels,0.11,1.5,2014-05-17T18:24:30Z,Musical Instruments,2014-05-17,paid,Not free beginner,"$3,500.00"
597084,Don't Let Your Customers Run Your Business,https://www.udemy.com/dont-let-your-customers-run-your-business/,$50.00,7,3,28,All Levels,0.14,2.5,2015-10-26T20:20:43Z,Business Finance,2015-10-26,paid,Not free beginner,$350.00
880564,The 7 fundamentals to Successful Cashflow Management,https://www.udemy.com/successful-cashflow-management/,$25.00,7,0,12,Beginner Level,0.88,1,2016-07-11T17:22:40Z,Business Finance,2016-07-11,paid,Not free beginner,$175.00
1027678,"Depreciation, Amortization and Depletion",https://www.udemy.com/depreciation-amor/,$25.00,7,1,13,Beginner Level,0.97,1,2017-03-06T23:59:02Z,Business Finance,2017-03-06,paid,Not free beginner,$175.00
429482,Fundraise the Simplified Way: A Crowdfunding Blueprint,https://www.udemy.com/fundraise-the-simplified-way-a-crowdfunding-blueprint/,$35.00,7,1,19,All Levels,0.07,1,2015-02-23T04:37:14Z,Business Finance,2015-02-23,paid,Not free beginner,$245.00
1179546,An Introduction to Financial Markets on Wall Street,https://www.udemy.com/an-introduction-to-financial-markets-on-wall-street/,$30.00,7,1,29,All Levels,0.88,2,2017-04-28T00:08:38Z,Business Finance,2017-04-28,paid,Not free beginner,$210.00
671548,Accounting Basics 101 for Understanding Business,https://www.udemy.com/working-capital-formula-secrets-revealed/,$20.00,7,2,18,All Levels,0.06,1,2016-01-07T17:48:25Z,Business Finance,2016-01-07,paid,Not free beginner,$140.00
1073430,Xero Bookkeeping Course & Certification by Accounting Firm,https://www.udemy.com/online-bookkeeping-with-practice-and-job-recommendation/,$20.00,7,3,15,All Levels,0.96,2,2017-02-13T23:21:49Z,Business Finance,2017-02-13,paid,Not free beginner,$140.00
1257502,The Complete Litecoin Crypto Currency Bootcamp,https://www.udemy.com/the-complete-litecoin-crypto-currency-bootcamp/,$20.00,7,3,24,Beginner Level,0.53,1,2017-06-28T23:51:45Z,Business Finance,2017-06-28,paid,Not free beginner,$140.00
811416,Learn Financial Modeling from Scratch - Part1,https://www.udemy.com/learn-financial-modeling-part1/,$50.00,7,4,29,Beginner Level,0.18,3.5,2016-04-06T18:00:04Z,Business Finance,2016-04-06,paid,Not free beginner,$350.00
1196700,Le basi del trading online,https://www.udemy.com/le-basi-del-trading-online/,$45.00,7,1,27,All Levels,0.53,3.5,2017-05-31T17:02:09Z,Business Finance,2017-05-31,paid,Not free beginner,$315.00
858064,Beginner Level Popular Piano Program - Month 1,https://www.udemy.com/beginner-level-popular-piano-program-month-1/,$30.00,7,2,13,Intermediate Level,0,1,2016-05-24T17:31:13Z,Musical Instruments,2016-05-24,paid,Not free beginner,$210.00
387064,Guitarra para principiantes,https://www.udemy.com/guitarra-para-principiantes/,$20.00,7,1,46,All Levels,0,2,2015-01-22T19:34:43Z,Musical Instruments,2015-01-22,paid,Not free beginner,$140.00
212520,Aprende a tocar ritmos latinos en el teclado,https://www.udemy.com/aprende-a-tocar-ritmos-latinos-en-el-teclado/,$50.00,7,0,31,All Levels,0,3.5,2014-05-09T20:01:06Z,Musical Instruments,2014-05-09,paid,Not free beginner,$350.00
212438,Aprende todos los secretos de la salsa para piano,https://www.udemy.com/aprende-a-tocar-salsa-en-el-piano/,$50.00,7,0,17,Beginner Level,0,3,2014-05-09T19:50:45Z,Musical Instruments,2014-05-09,paid,Not free beginner,$350.00
806640,Blues Master - Advanced Techniques Piano Course,https://www.udemy.com/blues-master-advanced-techniques-piano-course/,$75.00,7,2,14,All Levels,0,1,2016-03-29T00:12:02Z,Musical Instruments,2016-03-29,paid,Not free beginner,$525.00
34332,Aprende a tocar la guitarra,https://www.udemy.com/aprende-a-tocar-la-guitarra/,$50.00,7,1,25,Intermediate Level,0,1.5,2013-02-22T18:19:38Z,Musical Instruments,2013-02-22,paid,Not free beginner,$350.00
1223570,Learn How To Play 25 Classic Hip Hop Songs Ch.2,https://www.udemy.com/learn-how-to-play-25-hip-hop-classic-songs-ch2/,$25.00,7,1,27,All Levels,0,3.5,2017-05-23T23:51:34Z,Musical Instruments,2017-05-23,paid,Not free beginner,$175.00
944550,Learn Piano Online-A Quiet Solace Piano Solo,https://www.udemy.com/learn-piano-online-a-quiet-solace-piano-solo/,$50.00,7,0,10,Intermediate Level,0,1,2016-08-29T21:48:56Z,Musical Instruments,2016-08-29,paid,Not free beginner,$350.00
339382,Guitar for Christmas!,https://www.udemy.com/guitar-for-christmas/,$20.00,7,0,17,All Levels,0,0.5333333333,2014-11-30T20:48:59Z,Musical Instruments,2014-11-30,paid,Not free beginner,$140.00
1178226,Learn to Create a Mandala with Adobe Illustrator,https://www.udemy.com/learn-to-create-a-mandala-with-adobe-illustrator/,$50.00,7,0,28,All Levels,0.94,4.5,2017-04-24T19:24:51Z,Graphic Design,2017-04-24,paid,Not free beginner,$350.00
1133648,Fantasy map design,https://www.udemy.com/fantasy-map-design/,$30.00,7,2,18,Beginner Level,0.94,2.5,2017-03-16T16:31:23Z,Graphic Design,2017-03-16,paid,Not free beginner,$210.00
1036766,How to Color Comic Books... with a Mouse,https://www.udemy.com/how-to-color-comic-books-with-a-mouse/,$30.00,7,0,8,All Levels,0.94,2,2017-01-03T14:38:04Z,Graphic Design,2017-01-03,paid,Not free beginner,$210.00
909970,Paint atmospheric sunset with soft pastel!,https://www.udemy.com/catch-the-sunset/,$20.00,7,1,5,Intermediate Level,0.94,0.6166666667,2016-08-17T19:28:32Z,Graphic Design,2016-08-17,paid,Not free beginner,$140.00
1216164,Photoshop - Automatização com Adobe Script,https://www.udemy.com/adobe-photoshop-scripting/,$195.00,7,0,87,All Levels,0.94,8.5,2017-05-15T21:32:29Z,Graphic Design,2017-05-15,paid,Not free beginner,"$1,365.00"
520468,Canva : Graphic Design Theory Volume1,https://www.udemy.com/canva-course-graphic-design-theory-in-social-media-volume-1/,$200.00,6975,122,29,All Levels,0.32,2.5,2015-06-05T21:37:33Z,Graphic Design,2015-06-05,paid,Not free beginner,"$1,395,000.00"
377370,Learn to Trade the Stock Market without Blowing Your Profits,https://www.udemy.com/learn-to-trade-the-stock-market-without-blowing-your-profits/,$60.00,6967,16,34,Beginner Level,0.48,1,2017-05-02T20:53:24Z,Business Finance,2017-05-02,paid,Not free beginner,"$418,020.00"
1227322,React vs Angular vs Vue.js by Example,https://www.udemy.com/react-vs-angular-vs-vuejs-by-example/,$0.00,6958,132,30,All Levels,0.53,3.5,2017-06-02T21:57:07Z,Web Development,2017-06-02,free,Not free beginner,$0.00
1094930,DIY Design Professional Web Banners in Photoshop 4 Beginners,https://www.udemy.com/design-professional-web-banners-in-photoshop-for-beginners/,$200.00,6944,30,24,All Levels,0.89,1,2017-02-01T15:44:11Z,Graphic Design,2017-02-01,paid,Not free beginner,"$1,388,800.00"
179820,Introduction to Futures & Options,https://www.udemy.com/introduction-to-futures-options/,$50.00,694,35,27,Beginner Level,0.25,4.5,2014-03-11T17:06:53Z,Business Finance,2014-03-11,paid,Not free beginner,"$34,700.00"
602218,Mastering JavaScript,https://www.udemy.com/mastering-javascript/,$95.00,694,39,39,All Levels,0.45,4,2015-09-04T20:18:51Z,Web Development,2015-09-04,paid,Not free beginner,"$65,930.00"
451938,How To Setup a Micro-Blog in 3 Easy Steps,https://www.udemy.com/setup-your-own-micro-blog-in-3-easy-steps/,$25.00,6937,22,7,Beginner Level,0.76,1,2015-03-20T18:49:20Z,Web Development,2015-03-20,paid,Not free beginner,"$173,425.00"
11174,Become a Web Developer from Scratch,https://www.udemy.com/how-to-become-a-web-developer-from-scratch/,$120.00,69186,2408,197,All Levels,0.61,27.5,2011-11-19T21:51:20Z,Web Development,2011-11-19,paid,Not free beginner,"$8,302,320.00"
1191946,Getting Started with Angular 2+,https://www.udemy.com/getting-started-with-angular-2/,$0.00,6909,401,14,Beginner Level,0.78,2,2017-04-27T22:25:40Z,Web Development,2017-04-27,free,Free beginner,$0.00
213154,Automate Your Finances,https://www.udemy.com/automate-your-personal-finances/,$20.00,690,17,21,Beginner Level,0.6,1,2014-05-08T23:09:32Z,Business Finance,2014-05-08,paid,Not free beginner,"$13,800.00"
803058,T-Shirt Design Workshop 01: Foundation,https://www.udemy.com/t-shirt-design-workshop-01-foundation/,$25.00,690,162,19,Beginner Level,0.94,1,2016-03-25T20:50:23Z,Graphic Design,2016-03-25,paid,Not free beginner,"$17,250.00"
64173,Trading: How Transformative Learning Drives Expertise,https://www.udemy.com/trading-how-transformative-learning-drives-expertise/,$30.00,69,2,16,Beginner Level,0.74,1,2013-07-15T17:20:29Z,Business Finance,2013-07-15,paid,Not free beginner,"$2,070.00"
597868,こどもギターレッスン　リトルギタリストⅠ,https://www.udemy.com/takalittle1/,$20.00,69,1,53,Beginner Level,0.11,3,2015-11-07T23:09:05Z,Musical Instruments,2015-11-07,paid,Not free beginner,"$1,380.00"
1181578,Deinen Roman setzen mit PagePlus in 10 einfachen Schritten,https://www.udemy.com/deinen-roman-setzen-mit-pageplus-in-10-einfachen-schritten/,$0.00,69,6,25,All Levels,0.34,3.5,2017-04-24T16:44:12Z,Graphic Design,2017-04-24,free,Not free beginner,$0.00
511838,The Advanced Web Developer Course,https://www.udemy.com/the-advanced-web-developer-course/,$100.00,6890,99,90,Beginner Level,0.96,10.5,2015-06-03T18:21:21Z,Web Development,2015-06-03,paid,Not free beginner,"$689,000.00"
907416,Tudo sobre Investimentos em Renda Fixa,https://www.udemy.com/tudo-sobre-investimentos-em-renda-fixa/,$45.00,689,145,16,All Levels,0.96,2,2016-08-22T14:42:20Z,Business Finance,2016-08-22,paid,Not free beginner,"$31,005.00"
738552,Building a Website With Jekyll,https://www.udemy.com/building-a-website-with-jekyll/,$20.00,686,19,21,All Levels,0.96,3,2016-01-25T19:07:31Z,Web Development,2016-01-25,paid,Not free beginner,"$13,720.00"
396204,Graphic Design Masterclass: Learn Graphic Design in Projects,https://www.udemy.com/graphic-design/,$95.00,6858,382,41,All Levels,0.15,3.5,2015-11-09T21:17:04Z,Graphic Design,2015-11-09,paid,Not free beginner,"$651,510.00"
1024888,How To Make A Modern Wordpress BLOG 2017! Create Your Blog!,https://www.udemy.com/how-to-make-a-modern-wordpress-blog-2017-create-your-blog/,$0.00,6856,137,19,All Levels,0.62,2,2016-11-29T23:01:43Z,Web Development,2016-11-29,free,Not free beginner,$0.00
409818,Get started playing blues harmonica,https://www.udemy.com/get-started-playing-blues-harmonica/,$0.00,6853,398,23,Intermediate Level,0.99,0.6166666667,2015-03-30T22:01:08Z,Musical Instruments,2015-03-30,free,Not free beginner,$0.00
140238,Become a Professional Web Developer | Version 3.0,https://www.udemy.com/web-development-tutorials/,$200.00,6851,276,454,All Levels,0.94,60,2014-01-21T12:31:24Z,Web Development,2014-01-21,paid,Not free beginner,"$1,370,200.00"
756050,Professional Web Scraping with Java,https://www.udemy.com/learn-web-scraping-with-java-in-just-1-hour/,$50.00,685,37,14,All Levels,0.21,1,2016-05-16T00:11:41Z,Web Development,2016-05-16,paid,Not free beginner,"$34,250.00"
403628,Bookkeeping to Command Senior Bookkeeping Wages,https://www.udemy.com/bookkeeping-to-command-senior-bookkeeping-wages/,$55.00,683,16,58,All Levels,0.47,4.5,2015-03-06T01:31:54Z,Business Finance,2015-03-06,paid,Not free beginner,"$37,565.00"
923616,Website Investing 101 - Buying & Selling Online Businesses,https://www.udemy.com/cash-flow-website-investing-buy-sell-online-businesses-digital-assets/,$0.00,6811,151,51,Intermediate Level,0.52,2,2016-08-05T17:03:15Z,Business Finance,2016-08-05,free,Not free beginner,$0.00
869716,株式投資で本当のテクニカル分析ができるようになる,https://www.udemy.com/jun-sakai-trading-course4/,$20.00,68,10,45,Intermediate Level,0.83,2.5,2016-07-01T19:53:20Z,Business Finance,2016-07-01,paid,Not free beginner,"$1,360.00"
509512,Forex For Beginners - A Guide To Currency Trading,https://www.udemy.com/forex-for-beginners-a-guide-to-currency-trading/,$20.00,68,10,23,Beginner Level,0.81,0.5,2015-05-25T18:19:21Z,Business Finance,2015-05-25,paid,Not free beginner,"$1,360.00"
263846,Master the French Horn: Intermediate Instruction Made Simple,https://www.udemy.com/intermediatehorn/,$50.00,68,8,126,Beginner Level,0.11,7.5,2014-10-29T19:43:02Z,Musical Instruments,2014-10-29,paid,Not free beginner,"$3,400.00"
1003250,World Percussion: Complete Lessons for Everyone,https://www.udemy.com/world-percussion-lessons-for-everyone/,$40.00,68,9,56,Intermediate Level,0.11,4,2016-11-14T15:36:35Z,Musical Instruments,2016-11-14,paid,Not free beginner,"$2,720.00"
1199928,The Complete Canva Course,https://www.udemy.com/the-complete-canva-course-for-beginners/,$200.00,68,11,48,Beginner Level,0.4,4.5,2017-05-10T17:12:51Z,Graphic Design,2017-05-10,paid,Not free beginner,"$13,600.00"
699382,Creating animation puzzles with Google Slides,https://www.udemy.com/creating-an-animated-greeting-card-via-google-slides-4/,$20.00,679,5,9,All Levels,0.94,1,2016-05-30T18:02:47Z,Graphic Design,2016-05-30,paid,Not free beginner,"$13,580.00"
1018380,Forex Trading Like Banks – Step by Step with Live Examples,https://www.udemy.com/forex-trading-like-banks-step-by-step-with-live-examples/,$195.00,677,45,40,Beginner Level,0.14,4.5,2016-12-18T16:13:47Z,Business Finance,2016-12-18,paid,Not free beginner,"$132,015.00"
1226332,Aprende a utilizar Canva,https://www.udemy.com/aprende-a-utilizar-canva/,$20.00,677,45,11,All Levels,0.94,0.6666666667,2017-05-28T16:09:00Z,Graphic Design,2017-05-28,paid,Not free beginner,"$13,540.00"
125806,Comprehensive JavaScript Programming,https://www.udemy.com/comprehensive-javascript-programming/,$20.00,6760,84,27,Beginner Level,0.47,3,2013-11-26T23:59:20Z,Web Development,2013-11-26,paid,Not free beginner,"$135,200.00"
1064104,"Laravel, the complete guide with real world projects",https://www.udemy.com/best-laravel/,$200.00,676,119,125,All Levels,0.96,14,2017-02-03T16:28:48Z,Web Development,2017-02-03,paid,Not free beginner,"$135,200.00"
755680,Draw a realistic Fantail using pencil,https://www.udemy.com/draw-a-realistic-fantail-using-pencil/,$0.00,6754,109,20,All Levels,0.38,1,2016-02-11T22:05:05Z,Graphic Design,2016-02-11,free,Not free beginner,$0.00
288466,Become a Kick-Ass Web Developer: From Newbie to Pro,https://www.udemy.com/become-a-web-developer/,$200.00,6751,44,353,Intermediate Level,0.17,48.5,2014-10-02T15:47:45Z,Web Development,2014-10-02,paid,Not free beginner,"$1,350,200.00"
730542,Introduction to Voice Design with Amazon's Alexa,https://www.udemy.com/amazonalexa/,$0.00,6742,1036,6,Beginner Level,0.63,0.6833333333,2016-01-18T00:18:08Z,Web Development,2016-01-18,free,Free beginner,$0.00
641236,Basic JavaScript: Build 4 Basic JavaScript Projects,https://www.udemy.com/practical-javascript-javascript-basics/,$40.00,670,33,37,Beginner Level,0.11,4.5,2016-02-04T03:55:24Z,Web Development,2016-02-04,paid,Not free beginner,"$26,800.00"
904144,Design Your Own Fonts. Plus A Bunch Of Typography Secrets.,https://www.udemy.com/design-your-own-fonts/,$40.00,67,8,25,All Levels,0.76,1,2016-07-14T17:03:19Z,Graphic Design,2016-07-14,paid,Not free beginner,"$2,680.00"
1103272,"How to remove 'Risk from Penny Stocks - Options Trading""",https://www.udemy.com/best-penny-stock-options-to-buy-hot-stocks-put-call-stock-options/,$200.00,668,12,22,All Levels,0.24,1,2017-02-07T00:45:51Z,Business Finance,2017-02-07,paid,Not free beginner,"$133,600.00"
828740,Hedge Fund Accounting and Valuation,https://www.udemy.com/hedge-fund-accounting-and-valuation/,$20.00,668,10,11,All Levels,0.34,0.5666666667,2016-04-28T16:39:21Z,Business Finance,2016-04-28,paid,Not free beginner,"$13,360.00"
64585,Gospel Piano Essentials,https://www.udemy.com/gospel-piano-essentials/,$30.00,668,39,46,Beginner Level,0.07,11.5,2013-07-11T23:06:29Z,Musical Instruments,2013-07-11,paid,Not free beginner,"$20,040.00"
522784,Create an Accelerated Learning Flowchart with Watercolors,https://www.udemy.com/design-an-information-diet-plan-with-a-watercolor-flowchart/,$200.00,668,5,16,Beginner Level,0.94,2.5,2015-06-08T17:56:38Z,Graphic Design,2015-06-08,paid,Not free beginner,"$133,600.00"
422012,Querying Microsoft SQL Server 2012 - (Exam No. 70-461),https://www.udemy.com/querying-sql-server-2012-70-461/,$85.00,666,89,115,All Levels,0.06,6.5,2015-03-12T21:20:41Z,Web Development,2015-03-12,paid,Not free beginner,"$56,610.00"
1105778,A-Frame WebVR Programming Tutorial Series (Virtual Reality),https://www.udemy.com/a-frame-webvr/,$40.00,6648,16,22,All Levels,0.15,1.5,2017-05-24T05:25:53Z,Web Development,2017-05-24,paid,Not free beginner,"$265,920.00"
812588,The Complete jQuery Course: From Beginner To Advanced!,https://www.udemy.com/jquery-tutorial/,$195.00,6636,302,50,All Levels,0.66,6,2016-05-26T19:10:29Z,Web Development,2016-05-26,paid,Not free beginner,"$1,294,020.00"
443502,Essential Finance For Managers,https://www.udemy.com/finance-for-managers/,$25.00,663,10,79,Beginner Level,0.57,5.5,2015-04-16T20:10:00Z,Business Finance,2015-04-16,paid,Not free beginner,"$16,575.00"
